id:ID|name:STRING|label:STRING
15693|红花|食物
15700|腌雪里蕻|食物
15708|桂圆|食物
15725|绿豆芽|食物
15732|菠萝|食物
15737|四季豆|食物
15743|草鱼|食物
15769|糖桂花|食物
15770|章鱼|食物
15794|葱白|食物
15820|鹿肉|食物
15833|鲐鱼|食物
15834|年糕|食物
15835|油菜薹|食物
15836|韭黄|食物
15864|鸭肝|食物
15872|海蚌|食物
15877|江米酒|食物
15885|小麦面粉|食物
15892|鳝鱼|食物
15895|鸡肠|食物
15898|豌豆苗|食物
15899|冰淇淋|食物
15912|香椿|食物
15922|海蟹|食物
15943|黄酒|食物
15955|杏鲍菇|食物
15977|花生仁（生）|食物
15983|鲶鱼|食物
15996|虾皮|食物
15998|泥蚶|食物
16007|麦芽糖|食物
16009|淡菜（干）|食物
16014|白萝卜|食物
16018|甜杏仁|食物
16023|无花果|食物
16026|韭菜|食物
16038|银耳(干)|食物
16046|柿子|食物
16054|鸭肫|食物
16059|鸽肉|食物
16080|豆浆|食物
16090|莲藕|食物
16100|海鳗|食物
16101|桑葚（紫、红）|食物
16121|西瓜|食物
16127|南瓜子仁|食物
16136|青葱|食物
16153|山楂|食物
16157|猪肉(肥瘦)|食物
16162|鲢鱼|食物
16169|油麦菜|食物
16185|燕窝|食物
16187|芥菜(小叶)|食物
16196|兔肉|食物
16201|菜瓜|食物
16219|栗子（鲜）|食物
16223|洋葱|食物
16242|油皮|食物
16243|猪油（板油）|食物
16248|黑米|食物
16253|苏打粉|食物
16254|花椒|食物
16301|莴笋|食物
16303|冰糖|食物
16311|腌韭菜花|食物
16335|鸡肫|食物
16340|酸奶|食物
16344|干贝|食物
16353|小米面|食物
16370|豇豆|食物
16383|胡萝卜|食物
16389|莲子|食物
16407|鸡血|食物
16436|蒜黄|食物
16478|芝麻|食物
16485|猪脾|食物
16510|芝麻叶|食物
16515|淡菜(鲜)|食物
16549|大黄鱼|食物
16566|火腿|食物
16596|白扁豆|食物
16599|牛肉（瘦）|食物
16611|苦瓜|食物
16645|泡椒|食物
16652|山药|食物
16671|雏鸽|食物
16676|黑豆|食物
16688|空心菜|食物
16708|花生仁（炸）|食物
16722|河虾|食物
16726|樱桃番茄|食物
16755|木瓜|食物
16758|泥鳅|食物
16776|鸡骨架|食物
16786|猪肺|食物
16798|香菇（鲜）|食物
16820|野葱|食物
16843|猪小肠|食物
16851|鸭肉|食物
16852|绿豆面|食物
16877|银鱼|食物
16927|泥胡菜|食物
16945|鹅肉|食物
16957|腊肉(生)|食物
16964|羊骨|食物
16983|大白菜(白梗)|食物
16988|虾米|食物
17003|花生仁（炒）|食物
17017|火鸡肝|食物
17053|猪小排（猪肋排）|食物
17060|豆腐脑|食物
17073|牛奶|食物
17078|鸡蛋清|食物
17098|猪网油|食物
17117|毛豆|食物
17127|罗汉果|食物
17144|香肠|食物
17211|腊肉（烟肉）|食物
17222|鸭心|食物
17244|豌豆|食物
17258|杨桃|食物
17272|鸡内金|食物
17286|小葱|食物
17300|茶叶|食物
17307|鸭蛋|食物
17316|母鸡|食物
17320|橘饼|食物
17326|海带(鲜)|食物
17332|韭菜花|食物
17333|咸鸭蛋|食物
17336|核桃|食物
17339|鸭梨|食物
17356|菜花|食物
17361|茴香|食物
17394|墨鱼(干)|食物
17413|鸭胰|食物
17416|松子（炒）|食物
17422|苹果脯|食物
17424|苜蓿|食物
17433|香米|食物
17450|冬瓜|食物
17452|蛏子|食物
17464|赤小豆|食物
