id:ID|name:STRING|label:STRING
9049|司帕沙星片|药物
9050|复方卡力孜然酊|药物
9051|复方八维甲睾酮胶囊|药物
9052|异烟肼片|药物
9053|利福喷丁胶囊|药物
9054|养阴生血合剂|药物
9055|葡醛内酯片|药物
9056|重组人干扰素α-2b注射液|药物
9057|黄藤素软胶囊|药物
9058|盐酸倍他司汀口服液|药物
9059|碘酸钾颗粒|药物
9060|鲜益母草胶囊|药物
9061|鸦胆子油乳注射液|药物
9062|益脉康胶囊|药物
9063|甲巯咪唑片|药物
9064|胃膜素胶囊|药物
9065|西吡氯铵含漱液|药物
9066|三七止血片|药物
9067|垂盆草颗粒|药物
9068|乳酸亚铁胶囊|药物
9069|妇康宝颗粒|药物
9070|精蛋白锌胰岛素注射液(30R)|药物
9071|肺气肿片|药物
9072|瓜霜退热灵胶囊|药物
9073|前列泰胶囊|药物
9074|盐酸赛庚啶片|药物
9075|枫蓼肠胃康颗粒|药物
9076|孟鲁司特钠咀嚼片|药物
9077|布洛芬缓释胶囊|药物
9078|注射用复方甘草酸单铵S|药物
9079|单唾液酸四已糖神经节苷脂钠注射液|药物
9080|盐酸曲普利啶胶囊|药物
9081|氧氟沙星凝胶|药物
9082|愈裂贴膏|药物
9083|穿心莲片|药物
9084|头孢泊肟酯胶囊|药物
9085|乳结泰胶囊|药物
9086|呱西替柳干混悬剂|药物
9087|复方尿维氨滴眼液|药物
9088|小金胶囊|药物
9089|盐酸倍他司汀片|药物
9090|人胎盘组织液|药物
9091|Ⅲ|药物
9092|健步壮骨丸|药物
9093|固肾合剂|药物
9094|十全大补丸|药物
9095|羚羊角散|药物
9096|脑脉泰胶囊|药物
9097|盐酸林可霉素胶囊|药物
9098|注射用重组人白介素-2(Ⅰ)|药物
9099|血复生胶囊|药物
9100|参归生发酊|药物
9101|替硝唑片|药物
9102|归脾丸|药物
9103|奋乃静片|药物
9104|善存银片|药物
9105|阿莫西林克拉维酸钾干混悬剂|药物
9106|肠内营养混悬液(TP-MCT)|药物
9107|滋肾育胎丸|药物
9108|轻身减肥胶囊|药物
9109|浓氯化钠注射液|药物
9110|甲睾酮片|药物
9111|熊胆粉|药物
9112|地奥司明片|药物
9113|甲苯磺酸索拉非尼片|药物
9114|丹益片|药物
9115|马来酸依那普利片|药物
9116|盐酸布替萘芬乳膏|药物
9117|脂肪乳注射液[C14-24]|药物
9118|氯化钾缓释片|药物
9119|芪鹿补血颗粒|药物
9120|红霉素眼膏|药物
9121|氯雷他定片|药物
9122|马来酸桂哌齐特注射液|药物
9123|小败毒膏|药物
9124|健骨生丸|药物
9125|感冒清胶囊|药物
9126|甲磺酸伊马替尼片|药物
9127|醋酸钙胶囊|药物
9128|复方甘铋镁片|药物
9129|复方氨基酸胶囊(8-11)|药物
9130|酮洛芬胶囊|药物
9131|健阳片|药物
9132|利培酮胶囊|药物
9133|康妇消炎栓|药物
9134|碘化油软胶囊|药物
9135|大蒜肠溶片|药物
9136|羟苯磺酸钙胶囊|药物
9137|甲磺酸帕珠沙星注射液|药物
9138|胆石通胶囊|药物
9139|夏天无滴眼液|药物
9140|小儿石蔻散|药物
9141|舒胆胶囊|药物
9142|十三味红花丸|药物
9143|小儿肺热咳喘口服液|药物
9144|颠茄口腔崩解片|药物
9145|二十五味马宝丸|药物
9146|重组人干扰素α1b注射液|药物
9147|注射用过氧化碳酰胺|药物
9148|双氯芬酸二乙胺凝胶|药物
9149|多动宁胶囊|药物
9150|经血宁胶囊|药物
9151|宫颈癌片|药物
9152|苄达赖氨酸滴眼液|药物
9153|叶金排石胶囊|药物
9154|降脂灵片|药物
9155|洛莫司汀胶囊|药物
9156|喉疾灵胶囊|药物
9157|罗红霉素干混悬剂|药物
9158|甲氧氯普胺片|药物
9159|醋酸环丙孕酮片|药物
9160|调经至宝丸|药物
9161|连蒲双清片|药物
9162|舒心通脉胶囊|药物
9163|马洛替酯片|药物
9164|注射用醋酸奥曲肽微球|药物
9165|血塞通颗粒|药物
9166|王氏保赤丸|药物
9167|维生素AE胶丸|药物
9168|脑蛋白水解物注射液|药物
9169|可溶性纤维素钠贴膏|药物
9170|酒石酸美托洛尔胶囊|药物
9171|尿路通胶囊|药物
9172|头孢氨苄缓释胶囊|药物
9173|速效牙痛宁酊|药物
9174|银杏蜜环口服溶液|药物
9175|复方水杨酸樟碘溶液Ⅰ|药物
9176|去甲斑蝥酸钠氯化钠注射液|药物
9177|金花消痤丸|药物
9178|生脉注射液|药物
9179|溴丙胺太林片|药物
9180|维生素K1注射液|药物
9181|石斛夜光丸|药物
9182|伊曲康唑颗粒|药物
9183|尼可地尔片|药物
9184|盐酸左氧氟沙星分散片|药物
9185|治伤胶囊|药物
9186|氟康唑滴眼液|药物
9187|喉症丸|药物
9188|癃清胶囊|药物
9189|小儿热咳口服液|药物
9190|乳核内消颗粒|药物
9191|中性胰岛素注射液|药物
9192|卡介菌多糖核酸注射液|药物
9193|复方田七胃痛胶囊|药物
9194|注射用硼替佐米|药物
9195|尿石通丸|药物
9196|乌龙散|药物
9197|芪参胶囊|药物
9198|消癌平糖浆|药物
9199|盐酸氯丙嗪注射液|药物
9200|七叶洋地黄双苷滴眼液|药物
9201|泽桂癃爽胶囊|药物
9202|驱虫消食片|药物
9203|外用重组人碱性成纤维细胞生长因子|药物
9204|复方鱼肝油氧化锌软膏|药物
9205|一清胶囊|药物
9206|西咪替丁片|药物
9207|云芝胞内糖肽胶囊|药物
9208|祛瘀散结胶囊|药物
9209|三七伤药片|药物
9210|上清丸|药物
9211|龙珠软膏|药物
9212|生化丸|药物
9213|二十五味珊瑚胶囊|药物
9214|注射用抑肽酶|药物
9215|减肥胶囊|药物
9216|逍遥丸|药物
9217|降脂宁颗粒|药物
9218|美沙拉秦栓剂|药物
9219|pH4|药物
9220|重组牛碱性成纤维细胞生长因子眼用凝胶|药物
9221|盐酸氨溴索注射液|药物
9222|止血祛瘀明目片|药物
9223|乳癖消片|药物
9224|丙酸氟替卡松乳膏|药物
9225|盐酸左氧氟沙星注射液|药物
9226|复方鲜竹沥液|药物
9227|参地益肾口服液|药物
9228|聚维酮碘栓|药物
9229|盐酸伐地那非片|药物
9230|吲哚美辛胶囊|药物
9231|冻疮消酊|药物
9232|小儿双解止泻颗粒|药物
9233|除疤膏|药物
9234|肝复康丸|药物
9235|芦笋菠萝蛋白酶胶囊|药物
9236|磷酸哌嗪宝塔糖|药物
9237|皮肤病血毒丸|药物
9238|盐酸托莫西汀胶囊|药物
9239|格列吡嗪缓释片|药物
9240|4:1|药物
9241|龙牡壮骨颗粒|药物
9242|菠萝蛋白酶肠溶片|药物
9243|头孢呋辛酯干混悬剂|药物
9244|溃平宁颗粒|药物
9245|秋水仙碱片|药物
9246|奋乃静注射液|药物
9247|回心康片|药物
9248|参坤养血颗粒|药物
9249|十味诃子片|药物
9250|乳宁胶囊|药物
9251|盐酸金刚烷胺片|药物
9252|追风舒经活血片|药物
9253|扶正康颗粒|药物
9254|冠心康胶囊|药物
9255|复方胆通胶囊|药物
9256|肾石通颗粒|药物
9257|盐酸雷尼替丁胶囊|药物
9258|胃痛丸|药物
9259|麝香回阳膏|药物
9260|益安宁丸|药物
9261|板蓝根滴丸|药物
9262|保胎丸|药物
9263|心脑健胶囊|药物
9264|儿泻康贴膜|药物
9265|溶栓胶囊|药物
9266|止痛化癥片|药物
9267|奥沙普秦肠溶胶囊|药物
9268|三七胶囊|药物
9269|卡泊三醇软膏|药物
9270|苯噻啶片|药物
9271|小青龙颗粒|药物
9272|关节止痛膏|药物
9273|天麻素片|药物
9274|盐酸西替利嗪滴剂|药物
9275|三维鱼肝油乳|药物
9276|冻干重组人脑利钠肽|药物
9277|肛泰|药物
9278|振源胶囊|药物
9279|双氯芬酸二乙胺乳胶剂|药物
9280|益血生胶囊|药物
9281|苯丁酸氮芥片|药物
9282|珍视明滴眼液|药物
9283|银黄口服液|药物
9284|丹鹿通督片|药物
9285|注射用缩宫素|药物
9286|注射用硫酸镁|药物
9287|糠酸莫米松凝胶|药物
9288|净石灵胶囊|药物
9289|盐酸特比萘芬阴道泡腾片|药物
9290|替莫唑胺胶囊|药物
9291|舒神灵胶囊|药物
9292|三乙醇胺乳膏|药物
9293|八味秦皮丸|药物
9294|酞丁安乳膏|药物
9295|复方磺胺甲噁唑分散片|药物
9296|维血宁|药物
9297|元胡止痛胶囊|药物
9298|亚硒酸钠片|药物
9299|注射用西咪替丁|药物
9300|盐酸左旋咪唑糖浆|药物
9301|苦参栓|药物
9302|脉管复康片|药物
9303|紫龙金片|药物
9304|消痔丸|药物
9305|增光胶囊|药物
9306|复方锌铁钙颗粒|药物
9307|复方桔梗止咳片|药物
9308|参芪降糖颗粒|药物
9309|痔宁片|药物
9310|对乙酰氨基酚口服溶液|药物
9311|葡萄糖酸钙口服溶液|药物
9312|丹参酮胶囊|药物
9313|注射用放线菌素D|药物
9314|断血流片|药物
9315|泮托拉唑钠肠溶胶囊|药物
9316|颠茄磺苄啶片|药物
9317|硫唑嘌呤片|药物
9318|擦癣药水|药物
9319|风油精|药物
9320|麝香心脑乐胶囊|药物
9321|注射用头孢哌酮钠|药物
9322|硝酸毛果芸香碱滴眼液|药物
9323|复方鱼腥草滴丸|药物
9324|滴耳油|药物
9325|美沙拉嗪肠溶片|药物
9326|万宝油|药物
9327|硫普罗宁注射液|药物
9328|复方灵芝颗粒|药物
9329|维生素E皇浆口服液|药物
9330|青霉素V钾片|药物
9331|安神补心丸|药物
9332|锝[99mTc]甲氧乙腈注射液|药物
9333|芬布芬片|药物
9334|阑尾灵颗粒|药物
9335|益肾灵颗粒|药物
9336|葛根素注射液|药物
9337|多烯磷脂酰胆碱注射液|药物
9338|复方丹参片|药物
9339|茶苯海明片|药物
9340|盐酸苯海索片|药物
9341|甲钴胺注射液|药物
9342|头孢特仑新戊酯胶囊|药物
9343|苦参凝胶|药物
9344|少腹逐瘀丸|药物
9345|磷酸川芎嗪氯化钠注射液|药物
9346|大活络丸|药物
9347|黄蒲洁肤洗剂|药物
9348|阑尾消炎丸|药物
9349|盐酸头孢他美酯片|药物
9350|小儿咳喘灵口服液|药物
9351|盐酸金霉素眼膏|药物
9352|盐酸倍他洛尔滴眼液|药物
9353|125Ala注射液|药物
9354|小儿维生素咀嚼片|药物
9355|小儿止泻安颗粒|药物
9356|多巴丝肼片|药物
9357|小儿七星茶颗粒|药物
9358|注射用氨苄西林钠舒巴坦钠|药物
9359|鸦胆子油口服乳液|药物
9360|注射用重组人干扰素α2b|药物
9361|抗骨髓炎片|药物
9362|注射用硫酸长春地辛|药物
9363|妇科千金胶囊|药物
9364|唐草片|药物
9365|甜梦胶囊|药物
9366|富马酸喹硫平片|药物
9367|阿奇霉素胶囊|药物
9368|盐酸苯海拉明注射液|药物
9369|注射用去甲斑蝥酸钠|药物
9370|九制大黄丸|药物
9371|酮康唑洗剂|药物
9372|西帕依固龈液|药物
9373|脂必妥片|药物
9374|京万红软膏|药物
9375|牛黄解毒丸|药物
9376|参皇乳膏|药物
9377|姜酚胶丸|药物
9378|氧氟沙星片|药物
9379|利肺胶囊|药物
9380|五妙水仙膏|药物
9381|十五味萝蒂明目丸|药物
9382|苯丙醇软胶囊|药物
9383|诺氟沙星胶囊|药物
9384|人参卫生丸|药物
9385|盐酸苯氨咪唑啉片|药物
9386|龟芪壮骨颗粒|药物
9387|复方羊角颗粒|药物
9388|血府逐瘀颗粒|药物
9389|IV|药物
9390|酊剂|药物
9391|复方肝浸膏片|药物
9392|恒古骨伤愈合剂|药物
9393|醋酸曲安奈德益康唑乳膏|药物
9394|氨糖美辛肠溶片|药物
9395|多索茶碱葡萄糖注射液|药物
9396|板蓝大青颗粒|药物
9397|脑苷肌肽注射液|药物
9398|乳酸菌阴道胶囊|药物
9399|鼻通宁滴剂|药物
9400|氟芬那酸丁酯软膏|药物
9401|注射用盐酸博来霉素|药物
9402|麝香镇痛膏|药物
9403|复方谷氨酰胺肠溶胶囊|药物
9404|注射用重组人干扰素α1b|药物
9405|清咽片|药物
9406|舒肝和胃丸|药物
9407|阿莫西林分散片|药物
9408|脑蛋白水解物口服液|药物
9409|氯诺昔康片|药物
9410|盐酸洛美沙星片|药物
9411|盐酸消旋山莨菪碱氯化钠注射液|药物
9412|复方红衣补血口服液|药物
9413|和血胶囊|药物
9414|酒石酸溴莫尼定滴眼液|药物
9415|盐酸班布特罗片|药物
9416|乙氧苯柳胺软膏|药物
9417|甘露六烟酯片|药物
9418|银参通络胶囊|药物
9419|缬沙坦分散片|药物
9420|健肝灵胶囊|药物
9421|大败毒胶囊|药物
9422|小牛血去蛋白提取物滴眼液|药物
9423|硫糖铝咀嚼片|药物
9424|枣参安神胶囊|药物
9425|氨苄西林胶囊|药物
9426|温胃舒颗粒|药物
9427|参莲胶囊|药物
9428|小牛血去蛋白提取物眼用凝胶|药物
9429|川芎茶调颗粒|药物
9430|磷酸川芎嗪片|药物
9431|跌打万花油|药物
9432|复方青黛丸|药物
9433|祛瘀散结片|药物
9434|呋塞米片|药物
9435|甲磺酸左氧氟沙星氯化钠注射液|药物
9436|益气聪明丸|药物
9437|替加氟注射液|药物
9438|降浊健美颗粒|药物
9439|复方胆通片|药物
9440|维D2乳酸钙片|药物
9441|门冬胰岛素30注射液|药物
9442|睡安胶囊|药物
9443|氨碘肽滴眼液|药物
9444|散结灵胶囊|药物
9445|伤科灵喷雾剂|药物
9446|美沙拉秦缓释片|药物
9447|盐酸莫雷西嗪片|药物
9448|替尼泊苷注射液|药物
9449|盐酸司来吉兰片|药物
9450|硫酸锌尿囊素滴眼液|药物
9451|氯霉素片|药物
9452|依折麦布片|药物
9453|糖尿乐胶囊|药物
9454|羟基脲片|药物
9455|加味藿香正气丸|药物
9456|硫酸卡那霉素滴眼液|药物
9457|天草颗粒|药物
9458|感冒清热颗粒|药物
9459|牛痘疫苗接种家兔炎症皮肤提取物片|药物
9460|注射用依那西普|药物
9461|丹郁骨康丸|药物
9462|谷氨酸片|药物
9463|健脑胶囊|药物
9464|轻身消胖丸|药物
9465|舒筋通络颗粒|药物
9466|黄体酮胶囊|药物
9467|清脑降压片|药物
9468|盐酸洛美沙星胶囊|药物
9469|奥美拉唑镁肠溶片|药物
9470|非普拉宗片|药物
9471|复方倍氯米松樟脑乳膏|药物
9472|硫酸氨基葡萄糖胶囊|药物
9473|紫杉醇注射液|药物
9474|血栓通注射液|药物
9475|水牛角浓缩粉|药物
9476|龟甲胶|药物
9477|新生化颗粒|药物
9478|奥沙拉秦钠胶囊|药物
9479|血府逐瘀片|药物
9480|珍香胶囊|药物
9481|盐酸异可利定片|药物
9482|核黄素磷酸钠注射液|药物
9483|琥珀消石颗粒|药物
9484|辛伐他汀片|药物
9485|强阳保肾丸|药物
9486|感冒灵颗粒|药物
9487|促肝细胞生长素注射液|药物
9488|伤痛酊|药物
9489|甲钴胺胶囊|药物
9490|益康胶囊|药物
9491|海马巴戟胶囊|药物
9492|产妇安胶囊|药物
9493|埃希|药物
9494|舒心宁片|药物
9495|前列安通胶囊|药物
9496|腰痛片|药物
9497|藿阳补肾胶囊|药物
9498|枯草杆菌二联活菌肠溶胶囊|药物
9499|宁心益智胶囊|药物
9500|维生素B6片|药物
9501|复方阿胶补血膏|药物
9502|酚咖片|药物
9503|氢化可的松注射液|药物
9504|武力拔寒散|药物
9505|地塞米松磷酸钠滴眼液|药物
9506|金刚藤糖浆|药物
9507|尼群地平片|药物
9508|复方独活吲哚美辛胶囊|药物
9509|血宁胶囊|药物
9510|莪术油注射液|药物
9511|转移因子胶囊|药物
9512|注射用盐酸丁卡因|药物
9513|金龙胶囊|药物
9514|肿节风分散片|药物
9515|复方杜仲健骨颗粒|药物
9516|颠茄片|药物
9517|梅苏颗粒|药物
9518|肠炎宁颗粒|药物
9519|独一味颗粒|药物
9520|奥沙普秦肠溶片|药物
9521|通脉降脂片|药物
9522|枸橼酸钙片|药物
9523|吲达帕胺滴丸|药物
9524|心荣颗粒|药物
9525|楼莲胶囊|药物
9526|人参归脾丸|药物
9527|桂枝茯苓丸|药物
9528|妇科止带胶囊|药物
9529|龙鹿胶囊|药物
9530|盐酸曲美他嗪片|药物
9531|丁酸氯倍他松乳膏|药物
9532|茴香橘核丸|药物
9533|假单胞菌|药物
9534|硫化钠薄荷脑溶液|药物
9535|环孢素软胶囊|药物
9536|注射用奥拉西坦|药物
9537|益视颗粒|药物
9538|甲磺酸酚妥拉明分散片|药物
9539|前列欣胶囊|药物
9540|九味熄风颗粒|药物
9541|注射用生长抑素|药物
9542|盐酸氨溴索口服溶液|药物
9543|救急散|药物
9544|维C银翘片|药物
9545|白花蛇舌草注射液|药物
9546|橘红痰咳颗粒|药物
9547|止渴养阴胶囊|药物
9548|胃蛋白酶颗粒|药物
9549|甲硝唑口腔粘贴片|药物
9550|盐酸海索那林片|药物
9551|复方乙酰水杨酸片|药物
9552|天麻眩晕宁合剂|药物
9553|盐酸普萘洛尔片盐酸地尔硫|药物
9554|肾炎康复片|药物
9555|复方二氯醋酸二异丙胺片|药物
9556|丙硫异烟胺肠溶片|药物
9557|注射用盐酸吡柔比星|药物
9558|胃复春片|药物
9559|克林霉素甲硝唑搽剂|药物
9560|乳块消颗粒|药物
9561|参志胶囊|药物
9562|蒲地蓝消炎胶囊|药物
9563|硫酸亚铁片|药物
9564|盐酸硫必利片|药物
9565|脑蛋白水解物片|药物
9566|硫酸软骨素片|药物
9567|苍苓止泻口服液|药物
9568|盐酸特比萘芬溶液|药物
9569|酒石酸托特罗定胶囊|药物
9570|阿莫西林克拉维酸钾片|药物
9571|痔疮外洗药|药物
9572|单唾液酸四己糖神经节苷脂钠注射液|药物
9573|头孢呋辛酯颗粒|药物
9574|甲芬那酸片|药物
9575|注射用青霉素钾|药物
9576|甲磺酸倍他司汀片|药物
9577|醋酸氟轻松冰片乳膏|药物
9578|甲氨蝶呤注射液|药物
9579|微达康颗粒|药物
9580|牙痛停滴丸|药物
9581|小儿肺炎散|药物
9582|黄体酮胶丸|药物
9583|三余神曲|药物
9584|复方菠萝蛋白酶肠溶片|药物
9585|注射用烟酸占替诺|药物
9586|小儿腹泻宁糖浆|药物
9587|铝碳酸镁片|药物
9588|牛磺酸颗粒|药物
9589|盐酸多奈哌齐口腔崩解片|药物
9590|前列舒乐胶囊|药物
9591|人纤维蛋白原|药物
9592|咪唑斯汀缓释片|药物
9593|炎立消胶囊|药物
9594|双氯芬酸钠滴眼液|药物
9595|宫颈癌栓|药物
9596|斧标驱风油|药物
9597|盐酸多西环素胶囊|药物
9598|冠脉康片|药物
9599|盐酸奥布卡因凝胶|药物
9600|福多司坦胶囊|药物
9601|六合维生素丸|药物
9602|TP-MCT|药物
9603|保济丸|药物
9604|多维元素片(21)|药物
9605|双红活血胶囊|药物
9606|伏格列波糖片|药物
9607|枸橼酸铋钾颗粒|药物
9608|布洛芬凝胶|药物
9609|咳特灵胶囊|药物
9610|软脉灵口服液|药物
9611|益肝灵片|药物
9612|环磷腺苷葡胺注射液|药物
9613|活血止痛胶囊|药物
9614|复方氨酚烷胺胶囊|药物
9615|匹多莫德片|药物
9616|四味脾胃舒片|药物
9617|清热散结胶囊|药物
9618|玄麦甘桔颗粒|药物
9619|草乌甲素片|药物
9620|巴特日七味丸|药物
9621|匹多莫德口服溶液|药物
9622|双唑泰阴道泡腾片|药物
9623|Ⅰ|药物
9624|硫辛酸注射液|药物
9625|曲咪新乳膏|药物
9626|氯氮平片|药物
9627|金药膏|药物
9628|重酒石酸去甲肾上腺素注射液|药物
9629|维生素E烟酸酯胶囊|药物
9630|换骨丸|药物
9631|注射用盐酸多西环素|药物
9632|参苓健脾胃颗粒|药物
9633|阿胶牡蛎口服液|药物
9634|参松养心胶囊|药物
9635|羟苯磺酸钙分散片|药物
9636|盐酸多巴酚丁胺葡萄糖注射液|药物
