id:ID|name:STRING|label:STRING
21159|坊子中狮|生产商
21160|珠海联邦|生产商
21161|九泰药业|生产商
21162|严力达|生产商
21163||生产商
21164|延迪诺|生产商
21165|惠美健|生产商
21166|帮宝宝|生产商
21167|天目山药业|生产商
21168|上海福达|生产商
21169|德元堂|生产商
21170|九惠制药|生产商
21171|吉林都邦|生产商
21172|朝阳富祥|生产商
21173|爱盖深|生产商
21174|敬修堂|生产商
21175|金耀药业|生产商
21176|普德药业|生产商
21177|无锡曙辉药业|生产商
21178|北京中惠|生产商
21179|三益|生产商
21180|悦康药业|生产商
21181|河北百善|生产商
21182|丰原制药|生产商
21183|山东齐都|生产商
21184|康尔佳制药|生产商
21185|爱普森药业|生产商
21186|广东闰宝药业|生产商
21187|晨牌药业|生产商
21188|广西南珠|生产商
21189|吉林通化博祥|生产商
21190|北京海德润|生产商
21191|陕西君寿堂|生产商
21192|龙泰|生产商
21193|恒安药业|生产商
21194|四川瑞康|生产商
21195|利倍思|生产商
21196|华南药业|生产商
21197|仁和堂|生产商
21198|河南天方|生产商
21199|江苏鹏鹞|生产商
21200|迪冉郸城|生产商
21201|德源生物|生产商
21202|白敬宇制药|生产商
21203|同仁堂制药厂|生产商
21204|力源制药|生产商
21205|白云山医药|生产商
21206|锦州本天|生产商
21207|浙江经纬|生产商
21208|吉林高邈药业|生产商
21209|兰药药业|生产商
21210|南昌济生|生产商
21211|得理多|生产商
21212|吴中医药|生产商
21213|浙江亚太|生产商
21214|安徽安科恒益|生产商
21215|舒威|生产商
21216|莱士|生产商
21217|白云山明兴|生产商
21218|福瑞达制药|生产商
21219|白云山|生产商
21220|必理通|生产商
21221|摩美得|生产商
21222|武汉生物制品|生产商
21223|长春海外制药|生产商
21224|赛克同|生产商
21225|东康药业|生产商
21226|吉林鹿王|生产商
21227|甘肃中天金丹|生产商
21228|诺美舒|生产商
21229|广西灵峰|生产商
21230|弥凝|生产商
21231|陕西颐生堂|生产商
21232|三精|生产商
21233|第一生化|生产商
21234|河北一品制药|生产商
21235|重庆青阳|生产商
21236|兰州大得利|生产商
21237|亚东生物|生产商
21238|远程|生产商
21239|武汉爱民|生产商
21240|鑫齐药业|生产商
21241|黑龙江格润|生产商
21242|兰州和盛堂|生产商
21243|重庆汉华|生产商
21244|白云山医|生产商
21245|博迪同|生产商
21246|升和|生产商
21247|一格制药|生产商
21248|天原药业|生产商
21249|福建太平洋|生产商
21250|北京同仁堂|生产商
21251|天津力生制药|生产商
21252|华拓天涯|生产商
21253|黄石力康|生产商
21254|烟台东诚大洋|生产商
21255|振东泰盛|生产商
21256|蒙欣药业|生产商
21257|中狮|生产商
21258|南昌济生|生产商
21259|国药集团宜宾制药|生产商
21260|山西德元堂|生产商
21261|千金|生产商
21262|江西大自然|生产商
21263|哈尔滨莱博通|生产商
21264|天津世纪药业|生产商
21265|浙江康恩贝|生产商
21266|易喷爽|生产商
21267|皇甫谧|生产商
21268|广州白云山潘高寿|生产商
21269|湖南九典制药|生产商
21270|达林|生产商
21271|山东鲁抗|生产商
21272|长春海外|生产商
21273|华润双鹤药业|生产商
21274|震元制药|生产商
21275|森科制药|生产商
21276|贺尔舒|生产商
21277|和治药业|生产商
21278|九芝堂金鼎|生产商
21279|浙江京新药业|生产商
21280|四川制药制剂|生产商
21281|青峰|生产商
21282|贵州信邦制药|生产商
21283|山东方明|生产商
21284|国医堂制药|生产商
21285|古田药业|生产商
21286|广州白云山天心|生产商
21287|北京御生堂|生产商
21288|考克|生产商
21289|长春高新制药|生产商
21290|山西康宝|生产商
21291|临汾奇林|生产商
21292|宝珠制药|生产商
21293|大连天阳|生产商
21294|千金舒|生产商
21295|江西闪亮|生产商
21296|杭州民生药业|生产商
21297|四川国瑞|生产商
21298|山西云鹏制药|生产商
21299|南京圣和|生产商
21300|振国药业|生产商
21301|江苏苏中药业集团生物制药甘|生产商
21302|万邦医药|生产商
21303|北京同仁堂|生产商
21304|施图伦|生产商
21305|安徽联谊|生产商
21306|佳合药业|生产商
21307|吉林力胜|生产商
21308|山西诺成|生产商
21309|振国药业|生产商
21310|吉林百年六福堂|生产商
21311|惠诺药业|生产商
21312|吉林敖东大连|生产商
21313|天星制药|生产商
21314|山西云鹏制药|生产商
21315|祺笑|生产商
21316|益佰制药|生产商
21317|康司艾|生产商
21318|黑龙江诺捷制药|生产商
21319|太宝制药|生产商
21320|卓力|生产商
21321|万裕药业|生产商
21322|北京双吉|生产商
21323|天津生物|生产商
21324|云植|生产商
21325|太原药业|生产商
21326|金耀药业|生产商
21327|费森尤斯卡比|生产商
21328|四川康福来|生产商
21329|普德药业注射用盐酸多柔比星|生产商
21330|汇仁药业|生产商
21331|利君|生产商
21332|汕头金石|生产商
21333|迪沙|生产商
21334|永昇生化|生产商
21335|罗盖全|生产商
21336|黑龙江天宏|生产商
21337|山东康宁|生产商
21338|西藏芝芝药业|生产商
21339|陕西步长制药|生产商
21340|天禾迪赛诺|生产商
21341||生产商
21342|湖北康沁|生产商
21343|惠州大亚|生产商
21344|丽珠集团|生产商
21345|海南通用同盟|生产商
21346|仙唐|生产商
21347|陕西健民|生产商
21348|锦州本天|生产商
21349|太原药业|生产商
21350||生产商
21351|东新药业|生产商
21352|白云山|生产商
21353|尖峰|生产商
21354|广东恒健|生产商
21355|百年六福堂|生产商
21356|天津天骄|生产商
21357|妥塞敏|生产商
21358|成都天台山|生产商
21359|润弘|生产商
21360|鑫烨|生产商
21361|全星制药|生产商
21362|双鹭药业|生产商
21363|辽宁卫星|生产商
21364|康正药业|生产商
21365|上海新亚|生产商
21366|吉林吉尔吉|生产商
21367|同德药业|生产商
21368|金络|生产商
21369|河南福森|生产商
21370|上海金伴|生产商
21371|石家庄康贺威|生产商
21372|成都平原|生产商
21373|济民可信山禾|生产商
21374|贵州百灵|生产商
21375|乐普药业|生产商
21376|葵花药业|生产商
21377|山西振东泰盛|生产商
21378|锦华药业|生产商
21379|回天|生产商
21380|双药药业|生产商
21381|河南帅克|生产商
21382|山西晋新双鹤|生产商
21383|宇德制药|生产商
21384|长春普华|生产商
21385|哈尔滨儿童制药|生产商
21386|潜江制药|生产商
21387|昆明制药|生产商
21388|双海|生产商
21389|天普洛安|生产商
21390|健民药业|生产商
21391|潍坊坊子中狮|生产商
21392|广东先强药业|生产商
21393|白云山光华|生产商
21394|亚太药业|生产商
21395|真瑞|生产商
21396|成都华宇|生产商
21397|鹊灵|生产商
21398|吉林巨仁堂|生产商
21399|南国药业|生产商
21400|苏中药业|生产商
21401|贵州圣都|生产商
21402|天赐堂|生产商
21403|雷允上药业|生产商
21404|言昌|生产商
21405|形美|生产商
21406|贵州同济堂|生产商
21407|北京御生堂|生产商
21408|济民可信山禾|生产商
21409|洛阳君山|生产商
21410|圣泰|生产商
21411|来福生化|生产商
21412|川抗制药|生产商
21413||生产商
21414|澳枢捷|生产商
21415|吉林吉春|生产商
21416|茂祥制药|生产商
21417|益宝疗|生产商
21418|东药|生产商
21419|扬州星斗|生产商
21420|吉林辉南长龙生化|生产商
21421|瑙俐清|生产商
21422|云南傣药|生产商
21423|恒健|生产商
21424|米维|生产商
21425|赤峰维康|生产商
21426|解舒|生产商
21427|山西同达|生产商
21428|山西华康|生产商
21429|山东良福|生产商
21430|贵州长生百草妇炎清栓|生产商
21431||生产商
21432|山东仁和堂|生产商
21433|上海安丁|生产商
21434|浙江康乐药业|生产商
21435|重庆科瑞|生产商
21436|华澄制药|生产商
21437|利君制药|生产商
21438|昆明积大制药|生产商
21439|迪乐士丁|生产商
21440|陕西康惠|生产商
21441|一格制药|生产商
21442|海南制药厂|生产商
21443|太极集团|生产商
21444|辽宁天龙|生产商
21445|上海中西|生产商
21446|远洋|生产商
21447|北京国医堂|生产商
21448|三宝生化|生产商
21449||生产商
21450|赛增（Jintropin）|生产商
21451|美图制药|生产商
21452|帅孚|生产商
21453|仙翁|生产商
21454|广州巨虹|生产商
21455|江西大自然|生产商
21456|希陶绿色|生产商
21457|先立科|生产商
21458|卡维安|生产商
21459|西藏藏药|生产商
21460|吉尔吉药业|生产商
21461|南京厚生|生产商
21462|哈高科白天鹅|生产商
21463|石药集团|生产商
21464|舍欣|生产商
21465|长春豪邦|生产商
21466|五景药业|生产商
21467|明水药业|生产商
21468|同济现代医药|生产商
21469|湖南洞庭|生产商
21470|广东恒健|生产商
21471|帅泰|生产商
21472|路德药业|生产商
21473|双鲸药业|生产商
21474|哈高科白天鹅|生产商
21475|九泰|生产商
21476|广东南国|生产商
21477|南京白敬宇|生产商
21478|太平洋药业|生产商
21479|江苏祥瑞|生产商
21480|湖北葛店人福|生产商
21481|大冢制药|生产商
21482|金世|生产商
21483|泊瑞|生产商
21484|沙溪|生产商
21485|合肥利民制药|生产商
21486|兰维舒|生产商
21487|河北健宁|生产商
21488|雅安三九|生产商
21489|广东宏兴|生产商
21490|京西药业|生产商
21491|华北制药|生产商
21492|山西晋新双鹤|生产商
21493|兰州佛慈|生产商
21494|山东鲁抗|生产商
21495|安普莱士|生产商
21496|信谊天平|生产商
21497|威利坦|生产商
21498|陕西康乐|生产商
21499|益平|生产商
21500|唐山利康制药|生产商
21501|双益|生产商
21502|信谊|生产商
21503|山禾药业|生产商
21504|百会药业|生产商
21505|信谊百路达|生产商
21506|世贸天阶江苏|生产商
21507|喜格迈|生产商
21508|果纳芬|生产商
21509|双星药业|生产商
21510|石家康力药业|生产商
21511|深圳致君制药|生产商
21512|通用康力|生产商
21513|石药集团|生产商
21514|华润双鹤|生产商
21515|辅仁|生产商
21516|无锡济民可信山禾|生产商
21517|沈阳一药|生产商
21518|新亚|生产商
21519|达芙通|生产商
21520|广州珠江制药|生产商
21521|葛店人福药业|生产商
21522|天津力生制药|生产商
21523|恒瑞制药|生产商
21524|广西圣康|生产商
21525|同济奔达鄂北|生产商
21526|山东仁和堂|生产商
21527|复旦复华|生产商
21528|云南植物药业|生产商
21529|成都天台山制药|生产商
21530|广东三才|生产商
21531|天源制药|生产商
21532|瑞福祥|生产商
21533|汕头美宝|生产商
21534|海外|生产商
21535|山东方明|生产商
21536|纽兰药业|生产商
21537|理想药业|生产商
21538|常州康普|生产商
21539|奥赛托星|生产商
21540|西南药业|生产商
21541|万辉双鹤|生产商
21542|叶开泰|生产商
21543|博奥生化|生产商
21544|关德兴宝芝林|生产商
21545|广州迈特兴华|生产商
21546|天朗制药|生产商
21547|百科方|生产商
21548|甘乐|生产商
21549|中孚药业|生产商
21550|福和华星|生产商
21551|广州小奇灵制药|生产商
21552|常药|生产商
21553|福建力菲克药业|生产商
21554|长龙药业|生产商
21555|国润制药|生产商
21556|南京白敬宇|生产商
21557|四川升和|生产商
21558|石药欧意|生产商
21559|小营药业|生产商
21560|灵泰|生产商
21561|远大医药|生产商
21562|大庆华科|生产商
21563|成都芝芝药业|生产商
21564|贵阳德昌祥|生产商
21565|青平药业|生产商
21566|中央药业|生产商
21567|古城制药|生产商
21568|抚松制药|生产商
21569|南京美瑞|生产商
21570|福邦药业|生产商
21571|中兴药业|生产商
21572|雪樱花制药|生产商
21573|北京同仁堂|生产商
21574|新疆奇康哈博维|生产商
21575|金宝药业|生产商
21576|烟台中亚|生产商
21577|亚邦|生产商
21578|湖南安邦|生产商
21579|南通|生产商
21580|亚太药业|生产商
21581|吉林天力泰|生产商
21582|广西芳菲|生产商
21583|上海信谊|生产商
21584|江苏晨牌|生产商
21585|舒欧亭|生产商
21586|北京红林|生产商
21587|湖北中佳|生产商
21588|福建三爱|生产商
21589|湖南迪诺|生产商
21590|山东方明|生产商
21591|北洲|生产商
21592|美大康华康|生产商
21593|桑海|生产商
21594|曼秀雷敦|生产商
21595|国医堂制药|生产商
21596|依科制药|生产商
21597|长春海外制药|生产商
21598|怡康制药|生产商
21599|巨泰|生产商
21600|江苏云阳|生产商
21601|远景康业|生产商
21602|冯了性|生产商
21603|大红鹰药业|生产商
21604|济民可信山禾|生产商
21605|北京万辉双鹤|生产商
21606|浙江安贝特|生产商
21607|万花山|生产商
21608|海普|生产商
21609|王清任制药|生产商
21610|通园制药|生产商
21611|京西药业|生产商
21612|郑州环科|生产商
21613|古方药业|生产商
21614|江苏天禾迪赛诺|生产商
21615|云南特安呐|生产商
21616|江苏精华制药|生产商
21617|菲迅奇|生产商
21618|沈阳一药|生产商
21619|常州康普|生产商
21620|北京长城|生产商
21621|湖北中佳|生产商
21622|福建闽东力捷迅|生产商
21623|片仔癀药业|生产商
21624|天津同仁堂|生产商
21625|童奥特|生产商
21626|福建太平洋|生产商
21627|林恒制药|生产商
21628|白云山中一|生产商
21629|东新药业|生产商
21630|南国药业|生产商
21631|巨琪诺美|生产商
21632|四川子仁|生产商
21633|山东昊福|生产商
21634|独圣|生产商
21635|海通药业|生产商
21636|白云山医药|生产商
21637|碧凯药业|生产商
21638|远景康业|生产商
21639|午时药业|生产商
21640|金陵浙江天峰|生产商
21641|广州东康|生产商
21642|吉林长恒|生产商
21643|北京同仁堂|生产商
21644|山西仟源医药|生产商
21645|浙江医药（新昌）|生产商
21646|金山生物制药|生产商
21647|石家庄协和|生产商
21648|大通|生产商
21649|翰宇药业|生产商
21650|博士伦福瑞达|生产商
21651|海南博大|生产商
21652|伊素明|生产商
21653|山东圣鲁|生产商
21654|长春天诚药业|生产商
21655|河北医科大学生物医学注射用|生产商
21656|山东中泰|生产商
21657||生产商
21658|胡庆余堂|生产商
21659|山西云鹏制药|生产商
21660|甘露|生产商
21661|贵州天地药业|生产商
21662|成都利尔|生产商
21663|美多芭|生产商
21664||生产商
21665|利群药业|生产商
21666|辽宁修正制药|生产商
21667|贵州同济堂|生产商
21668|北京同仁堂|生产商
21669|华润紫竹|生产商
21670|南阳普康|生产商
21671|白山市长白山|生产商
21672|河南信心|生产商
21673|山东康宁|生产商
21674|正大制药|生产商
21675|神鹤药业|生产商
21676|倍特药业|生产商
21677|宝庆|生产商
21678|成博士|生产商
21679|大唐|生产商
21680|湖北绿金子|生产商
21681|睿鹰|生产商
21682|澳美华制药|生产商
21683|誉利|生产商
21684|武汉中联|生产商
21685|黑龙江龙桂|生产商
21686|上海卫材|生产商
21687|烟台东诚北方|生产商
21688|回音必|生产商
21689|大红鹰药业|生产商
21690|辰欣|生产商
21691|万德制药|生产商
21692|吉特药业|生产商
21693|益馨康|生产商
21694|濮阳仲亿|生产商
21695|广东太阳神|生产商
21696|常州四药|生产商
21697|浙江康恩贝|生产商
21698|天津太平洋|生产商
21699|欣立得|生产商
21700|武汉健民大鹏|生产商
21701|傲宁|生产商
21702|上海新亚|生产商
21703|河北奥星|生产商
21704|中泰药业|生产商
21705|海王福药|生产商
21706|湖北人福成田|生产商
21707|圣泰|生产商
21708|普康药业|生产商
21709|辽源迪康药业|生产商
21710|江苏康缘|生产商
21711|天亿|生产商
21712|天津金耀|生产商
21713|山东罗欣|生产商
21714|海天制药|生产商
21715|恒健|生产商
21716|博宁|生产商
21717||生产商
21718|泽众制药|生产商
21719|秦红|生产商
21720|安徽仁和|生产商
21721|贵州圣济堂|生产商
21722|东阿|生产商
21723|康恩贝|生产商
21724|杭州国光药业|生产商
21725|奥克特珐玛|生产商
21726|格拉丹东药业|生产商
21727|浙江一新|生产商
21728|内蒙古康源药业|生产商
21729|北京东升制药|生产商
21730|浙江亚太|生产商
21731|广东隆赋药业|生产商
21732|摩美得气血和|生产商
21733|法禄达|生产商
21734||生产商
21735|广西芳菲|生产商
21736|北京中新|生产商
21737|留可然|生产商
21738|广州东康|生产商
21739|河北山姆士|生产商
21740|阿洛刻|生产商
21741|曼赛得|生产商
21742|广东华南|生产商
21743|石家庄御生堂|生产商
21744|新和成药业|生产商
21745|华润顺峰药业|生产商
21746|石家庄御生堂|生产商
21747|山西普德|生产商
21748|石家康力药业|生产商
21749|心正药业|生产商
21750|海王福药|生产商
21751|江苏中兴|生产商
21752|江西金顶|生产商
21753|佳泰药业|生产商
21754||生产商
21755|辽宁修正|生产商
21756|贝林|生产商
21757|广福药业|生产商
21758|北京长城|生产商
21759|乐赛仙|生产商
21760|泰华天然生物|生产商
21761|复旦复华|生产商
21762|珠海润都|生产商
21763|洞庭药业|生产商
21764|大同云岗|生产商
21765|广济药业|生产商
21766|常州千红|生产商
21767|容生制药|生产商
21768|成都一药|生产商
21769|河南天汇药业|生产商
21770|雷允上药业|生产商
21771|哈尔滨三联药业|生产商
21772|弥可保|生产商
21773|颇得斯安|生产商
21774|瑞贝欣|生产商
21775|步长|生产商
21776|广东三才|生产商
21777||生产商
21778|天舒欣|生产商
21779|甘乐能|生产商
21780|广东华润顺峰|生产商
21781|华典|生产商
21782|武汉普生|生产商
21783|万花山|生产商
21784|贵州汉方药业|生产商
21785|鞍山九天|生产商
21786|九芝堂|生产商
21787|正清制药|生产商
21788|君维清|生产商
21789|显克欣|生产商
21790|金恺威|生产商
21791|黑龙江济仁|生产商
21792|同盟药业|生产商
21793|旭华|生产商
21794|申洛|生产商
21795|辽宁绿丹|生产商
21796|亨通|生产商
21797|山西仁源堂|生产商
21798|江西南昌桑海|生产商
21799|西博特欣|生产商
21800|天耀|生产商
21801|圣济堂|生产商
21802|广西仁德千福|生产商
21803|茂祥制药|生产商
21804|陕西华西|生产商
21805|尤脱欣|生产商
21806|海南海神同洲|生产商
21807|天圣制药|生产商
21808|遂成药业|生产商
21809|白云山医药|生产商
21810|普华制药|生产商
21811|舒朗|生产商
21812|陕西摩美得|生产商
21813|廖元和堂|生产商
21814|德致药业|生产商
21815|海昇药业|生产商
21816|健民大鹏|生产商
21817|银消清|生产商
21818|大政药业|生产商
21819|重庆华邦|生产商
21820|西安亨通光华|生产商
21821||生产商
21822|康普药业|生产商
21823|天峰制药|生产商
21824|中联药业|生产商
21825|北京勃然|生产商
21826|太极|生产商
21827|中佳药业|生产商
21828|鲁抗赛特|生产商
21829|济民可信山禾|生产商
21830|南国药业|生产商
21831|长青药业|生产商
21832|柏赛罗|生产商
21833||生产商
21834|科田|生产商
21835|陕西东泰制药|生产商
21836|第一生化|生产商
21837|上海上药信谊药厂|生产商
21838|华森|生产商
21839|天津博爱|生产商
21840|河北一品|生产商
21841|新亚高邮|生产商
21842|重庆迪康长江|生产商
21843|中西三维|生产商
21844|厚生药业|生产商
21845|达仁堂|生产商
21846|鲁明|生产商
21847|振霖牌|生产商
21848|湘中制药|生产商
21849|云鹏|生产商
21850|康恩贝|生产商
21851|桂林南药|生产商
21852|国药集团武汉血液制品|生产商
21853|国帝药业|生产商
21854|张家港制药|生产商
21855|艾本|生产商
21856|兰州和盛堂|生产商
21857|山西津华晖星|生产商
21858|东维力|生产商
21859|百利金|生产商
21860|浙江维康|生产商
21861|蒙药|生产商
21862||生产商
21863|海南制药|生产商
21864|胡庆余堂|生产商
21865|尼膜同|生产商
21866|管城制药|生产商
21867|容生|生产商
21868|海王福药|生产商
21869|贵州顺健|生产商
21870|武汉中联|生产商
21871|武汉生物|生产商
21872||生产商
21873|浙江都邦药业|生产商
21874|东洋百信|生产商
21875|仁和堂|生产商
21876|山西云鹏制药|生产商
21877|双吉制药|生产商
21878|康麦斯药业|生产商
21879|国药集团武汉中联四药药业富|生产商
21880|奥地利依比威|生产商
21881|岳阳新华达|生产商
21882|众生药业|生产商
21883|达仁堂|生产商
21884|欢宝药业|生产商
21885|哈药二厂|生产商
21886|成都药业|生产商
21887|浙江诚意|生产商
21888|科罗迪|生产商
21889|帅克制药|生产商
21890|新亚闵行|生产商
21891|一舒|生产商
21892|新华制药|生产商
21893|汉方|生产商
21894|上海信谊|生产商
21895|浙江华润三九众益制药|生产商
21896|辽宁成大冻干人用狂犬病疫苗|生产商
21897|安徽九方制药|生产商
21898|通化东圣|生产商
21899|同仁堂制药厂|生产商
21900|北京长城制药|生产商
21901|台山化学制药|生产商
21902|广州白云山明兴|生产商
21903|旺龙药业|生产商
21904|波热尼乐|生产商
21905|四川科伦|生产商
21906|依姆多|生产商
21907|诺邦|生产商
21908|荣昌|生产商
21909|浙江亚东制药|生产商
21910|地奥|生产商
21911|华润紫竹|生产商
21912|重庆东方|生产商
21913|金陵南京金陵|生产商
21914|太极绵阳制药|生产商
21915|仁和药业|生产商
21916|双益|生产商
21917|武汉诺安|生产商
21918|德天药业|生产商
21919|润怡|生产商
21920|上海通用药业|生产商
21921|广东环球制药|生产商
21922|河南润弘|生产商
21923|小眉|生产商
21924|罗浮山国药|生产商
21925|茂祥|生产商
21926|白敬宇制药|生产商
21927|辽宁诺维诺|生产商
21928||生产商
21929|金康灵力|生产商
21930|济南永宁|生产商
21931|益阳灵丹|生产商
21932|成都通德|生产商
21933|苏州弘森|生产商
21934|意大利诺华|生产商
21935|科伦药业|生产商
21936|贝克诺顿|生产商
21937|石药集团|生产商
21938|广西灵峰|生产商
21939|广州白云山光华|生产商
21940|南京制药|生产商
21941|河南辅仁怀庆堂|生产商
21942|康圣堂|生产商
21943|寿堂|生产商
21944|禾保|生产商
21945|济仁|生产商
21946|湘江药业|生产商
21947|北镇山庆|生产商
21948|石药集团|生产商
21949|得恩德|生产商
21950|北京永康|生产商
21951|荣昌制药|生产商
21952|天奇中蒙制药|生产商
21953|辽源百康|生产商
21954|昌宏制药|生产商
21955|上海新亚|生产商
21956|百氏福|生产商
21957|海南灵康|生产商
