id:ID|name:STRING|label:STRING
17560|皮肤癌检测|检查手段
17561|尿胆红素（BIL）|检查手段
17562|细菌性食物中毒检测|检查手段
17563|胸廓挤压征|检查手段
17564|早产视网膜病变筛查|检查手段
17565|流感病毒抗体|检查手段
17566|肺量计检测|检查手段
17567|尿含铁血红黄素|检查手段
17568|乳房活检|检查手段
17569|药物迷走神经阻滞试验|检查手段
17570|嗜中性粒细胞核鼓槌小体|检查手段
17571|乙醚放散试验|检查手段
17572|纤维结肠镜检查|检查手段
17573|异常红细胞形态检查|检查手段
17574|纤维蛋白肽Bβ1～42|检查手段
17575|双气囊小肠镜|检查手段
17576|胆囊超声波检查|检查手段
17577|维生素B1（VitB1|VB1）|检查手段
17578|意识状态|检查手段
17579|布鲁津斯基征|检查手段
17580|肺功能检查|检查手段
17581|细菌学检验|检查手段
17582|肌酸激酶|检查手段
17583|尿瓜氨酸|检查手段
17584|脑氧代谢显像|检查手段
17585|全血镍|检查手段
17586|腹部叩诊音|检查手段
17587|血小板压积(PCT)|检查手段
17588|动眼神经检查|检查手段
17589|甲状腺摄131碘试验|检查手段
17590|巨噬细胞或白细胞移动抑制试验(MMIT)|检查手段
17591|抗胰腺腺泡抗体(PAB)|检查手段
17592|阴道瘘膀胱镜检查|检查手段
17593|抗胃壁细胞抗体（APCA）|检查手段
17594|天门冬氨酸|检查手段
17595|滑液检查|检查手段
17596|超氧化物岐化酶|检查手段
17597|前列腺液颜色|检查手段
17598|随意运动检查|检查手段
17599|泪滴状红细胞|检查手段
17600|尿谷氨酰转肽酶(UGGT)|检查手段
17601|羊水颜色|检查手段
17602|促肾上腺皮质激素（ACTH）兴奋试验|检查手段
17603|硬币叩击试验|检查手段
17604|血清N-乙酰-β-氨基葡萄糖酶（NAG）|检查手段
17605|肝胶体显像|检查手段
17606|甲状腺素(T4)|检查手段
17607|血清氯(Cl-|Cl)|检查手段
17608|胸部CT检查|检查手段
17609|抬腿试验|检查手段
17610|泪道冲洗|检查手段
17611|甲状旁腺激素|检查手段
17612|肺毛细血管楔压|检查手段
17613|4-羟基-3-甲氧基扁桃酸|检查手段
17614|甲基红试验|检查手段
17615|脑脊液葡萄糖和血清葡萄糖比值|检查手段
17616|乙醇胶试验|检查手段
17617|颅脑CT检查|检查手段
17618|内镜下乳头括约肌切开术（EST）|检查手段
17619|卵巢检查|检查手段
17620|人绒毛膜促性腺激素（HCG）|检查手段
17621|卧立位试验|检查手段
17622|血清纤维蛋白降解产物测定|检查手段
17623|Fisher手指试验|检查手段
17624|外生殖器检查|检查手段
17625|血清砷（As）|检查手段
17626|催乳素(PRL)|检查手段
17627|Chvostek征|检查手段
17628|角膜照影法|检查手段
17629|无痛肠镜|检查手段
17630|前列腺液病原体|检查手段
17631|子宫内膜活检|检查手段
17632|脑脊液降钙素基因相关肽|检查手段
17633|糖链抗原125|检查手段
17634|二维超声心动图|检查手段
17635|羊水卵磷脂/鞘磷脂比值（L/S）|检查手段
17636|舒张压|检查手段
17637|δ-胆红素|检查手段
17638|可提取性核抗原（ENA）|检查手段
17639|T细胞花环形成试验|检查手段
17640|抗戊型肝炎病毒抗体|检查手段
17641|血清胆固醇酯|检查手段
17642|亚健康人群体检|检查手段
17643|胸部平片|检查手段
17644|抗甲状腺球蛋白抗体（ATGA）|检查手段
17645|浮髌试验|检查手段
17646|视神经检查|检查手段
17647|肺显像|检查手段
17648|抗血小板抗体|检查手段
17649|人体内的微量元素检测|检查手段
17650|半蹲试验|检查手段
17651|粪便钾（Potassium.K）|检查手段
17652|尿卟啉|检查手段
17653|血浆游离血红蛋白|检查手段
17654|血清总铁结合力|检查手段
17655|粪钾|检查手段
17656|抗硬皮病-70抗体|检查手段
17657|沙门氏菌的鉴定|检查手段
17658|脑脊液细胞计数|检查手段
17659|支气管肺泡灌洗术（BAL）|检查手段
17660|迷走神经检查|检查手段
17661|囊虫病补体结合试验|检查手段
17662|脊柱运动试验|检查手段
17663|肺和胸膜触诊|检查手段
17664|闭孔内肌试验|检查手段
17665|钩蚴培养法|检查手段
17666|尿浓缩试验|检查手段
17667|乙型脑炎病毒抗体|检查手段
17668|氨基酸的检查|检查手段
17669|脑脊液蛋白定性|检查手段
17670|粪便酵母菌|检查手段
17671|脊柱MRI检查|检查手段
17672|血吸虫环卵沉淀试验|检查手段
17673|苯丙酮尿症(PKU）筛查|检查手段
17674|利多卡因代谢试验|检查手段
17675|流行性出血热病毒抗体|检查手段
17676|足－嘴试验|检查手段
17677|抗链球菌型M蛋白抗体|检查手段
17678|视野检查|检查手段
17679|尿TH蛋白|检查手段
17680|游离三碘甲状腺原氨酸|检查手段
17681|前列腺特异性抗原|检查手段
17682|引流管|检查手段
17683|放射免疫显象|检查手段
17684|颌面部检查|检查手段
17685|血红蛋白F包涵体生成试验|检查手段
17686|氧分压|检查手段
17687|抗流行性乙型脑炎病毒IgM抗体|检查手段
17688|直接检眼镜检查法|检查手段
17689|二硝基氯苯（DNCB）|检查手段
17690|尿钾|检查手段
17691|睾丸检查|检查手段
17692|睾丸自我检查|检查手段
17693|抗乙酸胆碱受体抗体（anti-AchR）|检查手段
17694|残气量／肺总量比值（RV/TLC）|检查手段
17695|足轴线偏移|检查手段
17696|位听神经检查|检查手段
17697|血浆抗利尿激素（ADH）|检查手段
17698|毛细血管脆性试验|检查手段
17699|子宫颈锥形切除术|检查手段
17700|脑脊液脑膜炎球菌抗原|检查手段
17701|雌激素撤血试验|检查手段
17702|弹跳征|检查手段
17703|肺内分流量（Qsp|Qs/Qt）|检查手段
17704|抗磷脂抗体|检查手段
17705|硝基四唑氮蓝试验|检查手段
17706|束臂试验|检查手段
17707|胸腔积液检查|检查手段
17708|不孕的生殖系统检查|检查手段
17709|血清补体C6含量|检查手段
17710|糖尿病类尿常规|检查手段
17711|甲状腺131碘吸收率|检查手段
17712|铜蓝蛋白|检查手段
17713|检影镜|检查手段
17714|CT造影扫描|检查手段
17715|屈氏试验|检查手段
17716|虫卵计数法|检查手段
17717|维生素B2（VitB2|VB2）|检查手段
17718|β-促黑素细胞激素|检查手段
17719|脑脊液强啡肽|检查手段
17720|胸腔积液显微镜检查|检查手段
17721|血清溶菌酶（LYSO）|检查手段
17722|汉坦病毒抗体（VH-Ab）|检查手段
17723|螺旋CT检查|检查手段
17724|鼻前庭|检查手段
17725|玻片压诊法|检查手段
17726|尿铁（Fe）|检查手段
17727|催产素激惹试验|检查手段
17728|单核细胞比例(MONO%)|检查手段
17729|周围血管征|检查手段
17730|视野计检查|检查手段
17731|潮气容量|检查手段
17732|全身骨骼疾病排查|检查手段
17733|粪结核杆菌检查|检查手段
17734|尿中寄生虫检查|检查手段
17735|抗庚型肝炎病毒E2抗体|检查手段
17736|尿肌酐|检查手段
17737|脑脊液胆固醇酯|检查手段
17738|蝰蛇毒复钙时间|检查手段
17739|血液半乳糖|检查手段
17740|尿孕酮|检查手段
17741|皮肤点刺试验|检查手段
17742|指脉氧|检查手段
17743|CT平扫|检查手段
17744|副神经检查|检查手段
17745|低钠试验|检查手段
17746|解脲脲原体|检查手段
17747|椎间孔挤压试验|检查手段
17748|椎板间隙显微内窥镜|检查手段
17749|系统胎儿超声检查|检查手段
17750|十二指肠引流一般性状检查|检查手段
17751|并指(趾)畸形检查|检查手段
17752|血红蛋白A2|检查手段
17753|99Tmc-MIBI甲状腺显像|检查手段
17754|头盆不称的估计法|检查手段
17755|骶髂关节检查法|检查手段
17756|胃总酸度测定|检查手段
17757|凯洛格-斯皮德试验|检查手段
17758|血清脯氨酸羟化酶|检查手段
17759|尿铜（Cu）|检查手段
17760|寄生虫血液检查|检查手段
17761|醋酸白试验|检查手段
17762|多染性红细胞|检查手段
17763|尿胱氨酸|检查手段
17764|餐后血清锌浓度反应试验(PICR)|检查手段
17765|纯音听力计检查法|检查手段
17766|脱氧核糖核酸染色|检查手段
17767|粪便红细胞|检查手段
17768|肾脏超声检查|检查手段
17769|红细胞机械性脆性试验|检查手段
17770|血清游离脂肪酸|检查手段
17771|精氨酸兴奋GH试验|检查手段
17772|肾小球滤过率（GFR）|检查手段
17773|血清淀粉酶（AMS）|检查手段
17774|抱膝试验|检查手段
17775|麦卡兹尼试验|检查手段
17776|凝血酶时间|检查手段
17777|支气管镜检查|检查手段
17778|狼疮带试验|检查手段
17779|脑脊液肌酸激酶|检查手段
17780|花托试验|检查手段
17781|总三碘甲状腺原氨酸|检查手段
17782|全身状态检查|检查手段
17783|细菌的鉴定|检查手段
17784|脂蛋白X（LP-X）|检查手段
17785|血清铯|检查手段
17786|载脂蛋白E基因分型|检查手段
17787|中性分叶核粒细胞|检查手段
17788|静脉尿路造影|检查手段
17789|胰高血糖素负荷试验|检查手段
17790|锡克试验|检查手段
17791|导管吹张法|检查手段
17792|钼靶照相|检查手段
17793|可乐定试验|检查手段
17794|膀胱颈抬高试验|检查手段
17795|64排螺旋CT检查|检查手段
17796|床旁透视与术中透视|检查手段
17797|抗碱血红蛋白|检查手段
17798|直腿抬高试验|检查手段
17799|内听道片|检查手段
17800|肝显像|检查手段
17801|胰岛素|检查手段
17802|血清铜（Cu2+|Cu)|检查手段
17803|中年男性体检|检查手段
17804|组织多肽抗原（TPA）|检查手段
17805|脉搏波速度|检查手段
17806|脑脊液钙|检查手段
17807|红细胞5＇-嘧啶核苷酸酶|检查手段
17808|胆固醇酯与总胆固醇比值|检查手段
17809|多普勒小儿血压检测|检查手段
17810|滑膜液常规检查|检查手段
17811|趾长伸肌肌力试验|检查手段
17812|胫化酶谷氨酸|检查手段
17813|碳13尿素呼气试验|检查手段
17814|肾上腺CT检查|检查手段
17815|血清铁（Fe）|检查手段
17816|白蛋白(A|Alb)|检查手段
17817|胸腹水检查|检查手段
17818|前房的一般检查|检查手段
17819|红细胞烯醇化酶|检查手段
17820|挺胸试验|检查手段
17821|丁型肝炎病毒(HDV)|检查手段
17822|尿黑酸定性试验|检查手段
17823|粪瘘检测|检查手段
17824|木糖测定|检查手段
17825|葡萄糖耐量试验|检查手段
17826|抗核抗体(ANA)或抗核因子(ANF)|检查手段
17827|棒状小体|检查手段
17828|角质蛋白19片段(CYFRA21-1)|检查手段
17829|腰腿痛的感觉检查|检查手段
17830|瞳孔反射|检查手段
17831|角膜地形图检查|检查手段
17832|血清酪氨酸|检查手段
17833|李文生试验|检查手段
17834|血清甘-鹅去氧胆酸|检查手段
17835|经胸壁针刺肺活检|检查手段
17836|血小板计数（PLT）|检查手段
17837|脑脊液神经降压肽|检查手段
17838|侧方应力试验|检查手段
17839|淀粉水解试验|检查手段
17840|口腔内窥镜|检查手段
17841|寄生虫感染免疫检测|检查手段
17842|50克葡萄糖耐量检查|检查手段
17843|碱剩余|检查手段
17844|载脂蛋白B（ApoB）|检查手段
17845|脑脊液猪囊虫抗体|检查手段
17846|膀胱输尿管返流显象|检查手段
17847|尿卜琳及其前体|检查手段
17848|金伯克现象|检查手段
17849|β-N-乙酰氨基葡萄糖苷酶|检查手段
17850|胎心监护|检查手段
17851|阴道真菌检验|检查手段
17852|淋巴细胞脉络丛脑膜炎补体结合试验|检查手段
17853|脑脊液钙调素|检查手段
17854|脑脊液钾|检查手段
17855|嗜碱性粒细胞计数（B）|检查手段
17856|纤维蛋白肽A|检查手段
17857|抗球蛋白试验（Coombs试验）|检查手段
17858|胃运动功能测定|检查手段
17859|人白细胞抗原B27（HLA―B27）|检查手段
17860|血清纤维结合蛋白|检查手段
17861|痰液中晶体|检查手段
17862|血清脂蛋X|检查手段
17863|粒细胞与红细胞比值|检查手段
17864|抗卵子透明带抗体（AZP）|检查手段
17865|氯丙嗪试验|检查手段
17866|下颌反射检查|检查手段
17867|动态心电图（Holter监测）|检查手段
17868|精浆α-葡萄糖苷酶|检查手段
17869|血液碳氧血红蛋白|检查手段
17870|尿素清除率(UCL)|检查手段
17871|羊水钠|检查手段
17872|胰腺肿瘤标记（CA 19-9）|检查手段
17873|直接胆红素/间接胆红素比值|检查手段
17874|术后经T形管胆道造影|检查手段
17875|甲状腺激素抑制显像|检查手段
17876|轮状病毒抗原的检测|检查手段
17877|睾酮（T）|检查手段
17878|Nagel色觉镜检查法|检查手段
17879|气管吸引术|检查手段
17880|人工周期试验|检查手段
17881|角膜检查|检查手段
17882|泪液分泌型免疫球蛋白A|检查手段
17883|钙激发试验|检查手段
17884|精子形态|检查手段
17885|遗传筛查|检查手段
17886|带绦虫孕节检查法|检查手段
17887|前列腺检查|检查手段
17888|胃超声检查|检查手段
17889|脑诱发电位|检查手段
17890|雅加森试验|检查手段
17891|棘形红细胞|检查手段
17892|乳腺超声检查|检查手段
17893|血卟啉雾化吸入试验|检查手段
17894|胃电图|检查手段
17895|肾脏CT检查|检查手段
17896|伸腕试验|检查手段
17897|脑脊液游离型髓鞘碱性蛋白|检查手段
17898|粪便脓液|检查手段
17899|唾液氯化物|检查手段
17900|计算机三维重建技术|检查手段
17901|脊髓灰质炎病毒抗体（Polio―Ab）|检查手段
17902|血清铝|检查手段
17903|库姆斯氏试验|检查手段
17904|蔗糖溶血试验|检查手段
17905|身高测试|检查手段
17906|红细胞变形性|检查手段
17907|血管视诊|检查手段
17908|血浆蝰蛇毒磷脂时间测定|检查手段
17909|胸膝卧位检查|检查手段
17910|抗RNP抗体|检查手段
17911|phi(φ)小体染色|检查手段
17912|载脂蛋白A1\载脂蛋白B比值|检查手段
17913|羊水量|检查手段
17914|午夜一片法地塞米松抑制试验|检查手段
17915|胃液胃组织癌胚抗原|检查手段
17916|补体结合试验|检查手段
17917|植物血凝素皮内试验|检查手段
17918|新生儿体格检查|检查手段
17919|肿瘤筛查|检查手段
17920|肩胛骨检查|检查手段
17921|抗线粒体抗体（AMA）|检查手段
17922|静脉胆囊、胆道造影|检查手段
17923|肺总量（TLC）|检查手段
17924|地塞米松抑制试验|检查手段
17925|人体重心平衡仪|检查手段
17926|尿促卵泡成熟素|检查手段
17927|杜加斯征|检查手段
17928|红细胞碱粒凝聚试验|检查手段
17929|胃液乳酸测定|检查手段
17930|鼻部检查|检查手段
17931|靶形红细胞|检查手段
17932|纤维鼻咽镜|检查手段
17933|肝脏震颤试验|检查手段
17934|血清α-L-岩藻糖苷酶|检查手段
17935|白细胞介素2（iL-2）|检查手段
17936|拉斯特征|检查手段
17937|断层显像|检查手段
17938|免疫病理检查|检查手段
17939|血浆组织纤溶酶原活化物活性检测|检查手段
17940|双视标检查法|检查手段
17941|盐水输注试验|检查手段
17942|骨髓淋巴细胞系统|检查手段
17943|α-D-半乳糖-1-磷酸转尿苷酰酶|检查手段
17944|尿铬|检查手段
17945|尿肌红蛋白（UMb）|检查手段
17946|前列腺特异性酸性磷酸酶|检查手段
17947|血清尿酸|检查手段
17948|脑脊液细菌培养|检查手段
17949|甲状腺血流显像|检查手段
17950|色氨酸|检查手段
17951|麻疹病毒抗体|检查手段
17952|肾血浆流量测定|检查手段
17953|压颈试验|检查手段
17954|血压|检查手段
17955|角膜荧光素染色|检查手段
17956|嗜异性凝集试验|检查手段
17957|特里布累氏试验|检查手段
17958|D860激发试验|检查手段
17959|血红蛋白热不稳定试验|检查手段
17960|乙型肝炎病毒e抗原（HBeAg）|检查手段
17961|胎方位|检查手段
17962|尿羟脯氨酸（HYP）|检查手段
17963|幽门螺杆菌检测|检查手段
17964|甲种胎儿球蛋白试验|检查手段
17965|HLA定型|检查手段
17966|输卵管镜|检查手段
17967|淋巴细胞数|检查手段
17968|眼外部检查|检查手段
17969|结合胆红素(SDB|DBIL)|检查手段
17970|智商|检查手段
17971|精液肉毒碱|检查手段
17972|肠鸣音|检查手段
17973|尿流率测定|检查手段
17974|乳腺导管造影|检查手段
17975|脑脊液生长抑素|检查手段
17976|胆道镜检查|检查手段
17977|血红素结合蛋白|检查手段
17978|雌二醇（E2)|检查手段
17979|宫颈刮片（TCT）|检查手段
17980|胃部检查|检查手段
17981|抗心肌抗体（AMA）|检查手段
17982|脑脊液的化学检查|检查手段
17983|血浆鱼精蛋白副凝试验（3p试验）|检查手段
17984|挤压泪囊试验|检查手段
17985|血栓烷B2|检查手段
17986|肺活量体重指数|检查手段
17987|异丙醇试验|检查手段
17988|二氧化碳总量(TCO2)|检查手段
17989|血清触珠蛋白（Hp）|检查手段
17990|黄体生成素|检查手段
17991|后鼻镜检查|检查手段
17992|钼|检查手段
17993|血清酸性磷酸酶同工酶|检查手段
17994|血液丙酮酸|检查手段
17995|现时身高预测法|检查手段
17996|格哈德征|检查手段
17997|β-血小板球蛋白|检查手段
17998|心血管疾病的超声诊断|检查手段
17999|血清免疫球蛋白M（IgM）|检查手段
18000|肝纤四项|检查手段
18001|男性生殖器发育自我检测|检查手段
18002|乙型肝炎核心抗原|检查手段
18003|脾脏叩诊|检查手段
18004|促肾上腺皮质激素（ACTH）|检查手段
18005|伸肘试验|检查手段
18006|闭目难立征|检查手段
18007|β-半乳糖苷酶|检查手段
18008|足长轴与两踝连线的测量|检查手段
18009|尿β半乳糖苷酶|检查手段
18010|抗角蛋白抗体|检查手段
18011|类风湿相关核抗原(RANA)抗体|检查手段
18012|疟疾间接免疫荧光试验|检查手段
18013|抗甲状腺抗体|检查手段
18014|尿妊娠试验（HCG）|检查手段
18015|搔弹音|检查手段
18016|呼吸肌张力的测定|检查手段
18017|肌电图|检查手段
18018|红细胞计数(RBC)|检查手段
18019|谷酰氨检测|检查手段
18020|腹部CT|检查手段
18021|血涂片|检查手段
18022|全身软组织MRI检查|检查手段
18023|吞咽试验法|检查手段
18024|99Tcm-DTPA肺上皮细胞通透性测定|检查手段
18025|直接抗人球蛋白试验|检查手段
18026|触觉|检查手段
18027|粪便人体酿母菌|检查手段
18028|动态显像|检查手段
18029|血清氯化物（Cl）|检查手段
18030|前庭功能检查|检查手段
18031|呼吸动度|检查手段
18032|纤维蛋白原|检查手段
18033|红细胞滤过指数（IF）|检查手段
18034|麦克马瑞试验|检查手段
18035|组氨酸|检查手段
18036|捏鼻闭口呼气法|检查手段
18037|动脉血气分析|检查手段
18038|胸围、吸气胸围|检查手段
18039|深吸气量（IC）|检查手段
18040|回归热螺旋体（BR）|检查手段
18041|放射性核素脑血管显像|检查手段
18042|钩端螺旋体病凝集溶解试验|检查手段
18043|阴茎海绵体造影|检查手段
18044|三角试验|检查手段
18045|维生素E|检查手段
18046|小指对掌肌肌力试验|检查手段
18047|血吸虫胶乳凝集试验|检查手段
18048|阴道分泌物细胞学检查|检查手段
18049|絮状沉淀试验|检查手段
18050|血清运铁蛋白|检查手段
18051|5＇-核苷酸磷酸二酯酶同工酶|检查手段
18052|阴道肿块|检查手段
18053|神经系统检查|检查手段
18054|泌乳素（PRL）兴奋试验|检查手段
18055|胎势|检查手段
18056|血沉方程K值|检查手段
18057|眼位检查法|检查手段
18058|脑脊液葡萄糖(CSF-Glu)|检查手段
18059|阴茎血流指数|检查手段
18060|肾脏MRI检查|检查手段
18061|羊水渗透压|检查手段
18062|尿液细胞学检查|检查手段
18063|胃液蛋白酶|检查手段
18064|阿米巴原虫抗体|检查手段
18065|端坐伸膝试验|检查手段
18066|颈椎CT检查|检查手段
18067|脑脊液(Kahn)氏沉淀试验|检查手段
18068|氨基酸清除率测定|检查手段
18069|毛发|检查手段
18070|间接抗人球蛋白试验|检查手段
18071|颅整体观|检查手段
18072|淋巴细胞转化率|检查手段
18073|血清阴离子测定|检查手段
18074|血清苯丙氨酸|检查手段
18075|鼻部放射线检查|检查手段
18076|比塞征|检查手段
18077|醋酸AS-D茶酚脂酶染色|检查手段
18078|血肌酐(Cr|Crea)|检查手段
18079|血吸虫尾蚴膜反应|检查手段
18080|酚红排泄试验|检查手段
18081|133Xe脑血流测定及显像|检查手段
18082|颗粒膜蛋白-140|检查手段
18083|血清前白蛋白|检查手段
18084|脑脊液β2微球蛋白（β2-MG）|检查手段
18085|脏器断层显像|检查手段
18086|尿co2测定|检查手段
18087|蝇蛆检查|检查手段
18088|尿酮体检查（KET）|检查手段
18089|PPD试验|检查手段
18090|球形红细胞|检查手段
18091|迟发性皮肤变态反应|检查手段
18092|脑脊液单克隆抗体检测癌细胞|检查手段
18093|粪胆原|检查手段
18094|蛋白S抗原|检查手段
18095|卵巢肿瘤标记|检查手段
18096|血清阳离子测定|检查手段
18097|尿量|检查手段
18098|肺和胸膜叩诊|检查手段
18099|血清总蛋白（TP|TP0）|检查手段
18100|脱落细胞检查|检查手段
18101|抗子宫内膜抗体（EMAb）|检查手段
18102|阴茎动脉血压|检查手段
18103|抗风疹病毒抗体(RuV)|检查手段
18104|直接涂片检查|检查手段
18105|婴幼儿视力检查|检查手段
18106|粪钙|检查手段
18107|婴儿智力测试|检查手段
18108|脏器声学造影|检查手段
18109|α-羟丁酸脱氢酶|检查手段
18110|细胞组织化学染色|检查手段
18111|尿比重|检查手段
18112|尿碱性磷酸酶（UALP）|检查手段
18113|中性粒细胞计数（NEUT）|检查手段
18114|胃液总量|检查手段
18115|暗适应曲线|检查手段
18116|胎儿血红蛋白(HbF)酸洗脱试验|检查手段
18117|面神经的运动检查|检查手段
18118|阴道寄生虫检验|检查手段
18119|胎心胎动|检查手段
18120|疟原虫抗体和抗原|检查手段
18121|引颈试验|检查手段
18122|男性生殖系X线检查|检查手段
18123|偏振光显微镜检查|检查手段
18124|缓冲液|检查手段
18125|GC球蛋白|检查手段
18126|毕克征|检查手段
18127|血清钠|检查手段
18128|痰液免疫学检查|检查手段
18129|骨髓其他细胞|检查手段
18130|尿道功能检查|检查手段
18131|肾脏超音波|检查手段
18132|宫腔细菌培养|检查手段
18133|脏器触诊|检查手段
18134|血清氯化物|检查手段
18135|脊髓灰质炎病毒抗体|检查手段
18136|心电图|检查手段
18137|粪便粘液|检查手段
18138|上消化道摄影检查|检查手段
18139|颈部MRI检查|检查手段
18140|脑脊液神经肽|检查手段
18141|血氧含量|检查手段
18142|异位胃粘膜显像|检查手段
18143|鞠躬试验|检查手段
18144|血清甲状腺素结合前白蛋白|检查手段
18145|反映肝脏贮备功能的试验|检查手段
18146|血清磷脂酶A2|检查手段
18147|尿β-羟丁酸|检查手段
18148|碎裂红细胞|检查手段
18149|尿纤维蛋白降解产物|检查手段
18150|真菌组织病理学|检查手段
18151|父母身高预测法|检查手段
18152|烟碱型乙酰胆碱受体抗体|检查手段
18153|精液乳酸脱氢酶-X|检查手段
18154|脑蛋白质代谢显像|检查手段
18155|肱三头肌反射|检查手段
18156|宫腔镜|检查手段
18157|LHRH试验|检查手段
18158|自身免疫抗体检测|检查手段
18159|尿无机磷（Pi）|检查手段
18160|骨髓巨核细胞数和分类|检查手段
18161|盆腔窃血试验|检查手段
18162|缩宫素激惹试验|检查手段
18163|尿酸碱度（pH）|检查手段
18164|生育镜|检查手段
18165|血清锰（Mn）|检查手段
18166|水溶性维生素|检查手段
18167|血清碱性磷酸酶同工酶测定（iso-ALP）|检查手段
18168|膝侧向运动试验|检查手段
18169|乳腺远红外检查|检查手段
18170|骨髓显像|检查手段
18171|血清免疫球蛋白E（IgE）|检查手段
18172|血清骨钙素（BGP）|检查手段
18173|中性杆状核粒细胞|检查手段
18174|ABO血型鉴定|检查手段
18175|抗人球蛋白试验|检查手段
18176|交叉配血试验|检查手段
18177|血浆组织纤溶酶原活化物抑制物抗原检测|检查手段
18178|电子胃镜|检查手段
18179|旋转试验|检查手段
18180|近视力检查法|检查手段
18181|血清Ⅳ型胶原蛋白|检查手段
18182|疲劳试验|检查手段
18183|提腿试验|检查手段
18184|试管凝集试验|检查手段
18185|陆温试验|检查手段
18186|寄生虫检查的浓聚法|检查手段
18187|维生素B12|检查手段
18188|乙型肝炎病毒表面抗原（HBsAg）|检查手段
18189|血清谷胱甘肽过氧化物酶|检查手段
18190|静脉注射肾盂摄影检查|检查手段
18191|巩膜透照|检查手段
18192|镫骨活动试验|检查手段
18193|变性球蛋白(Heinz)小体染色试验|检查手段
18194|性传播疾病免疫检测|检查手段
18195|性激素结合蛋白|检查手段
18196|单克隆丙种球蛋白（MMG）|检查手段
18197|谷氨酰胺|检查手段
18198|输精管造影|检查手段
18199|尿硒|检查手段
18200|腕三角软骨挤压试验|检查手段
18201|弥散容量测定|检查手段
18202|肾血流图|检查手段
18203|遮盖法|检查手段
18204|粪中细胞|检查手段
18205|输卵管亚甲蓝通畅试验|检查手段
18206|抗SS-A和SS-B抗体|检查手段
18207|华氏反应|检查手段
18208|姐妹染色单体互换|检查手段
18209|嗜酸性粒细胞数|检查手段
18210|红斑量测定|检查手段
18211|粪便氯化物|检查手段
18212|尿苯丙酮酸（PA）|检查手段
18213|沙眼衣原体抗原|检查手段
18214|前足挤压试验|检查手段
18215|深反射检查|检查手段
18216|唾液分泌型免疫球蛋白|检查手段
18217|小肠充盈及排空功能检查|检查手段
18218|沉淀反应|检查手段
18219|凝集实验|检查手段
18220|盆底肌电图|检查手段
18221|可提取核抗原（ENA）自身抗体谱带分析|检查手段
18222|红细胞乙酰胆碱脂酶|检查手段
18223|脑脊液结核性脑膜炎抗体|检查手段
18224|羊水胆红素|检查手段
18225|尿羟脯氨酸|检查手段
18226|唾液白蛋白|检查手段
18227|鼻甲和鼻道|检查手段
18228|弓形虫点免疫金渗滤法|检查手段
18229|脐血流检查|检查手段
18230|纤维蛋白肽Bβ15～42|检查手段
18231|荧光密螺旋体抗体|检查手段
18232|儿童体检|检查手段
18233|尿人绒毛膜促性腺激素（HCG）|检查手段
18234|人类免疫缺陷病毒抗体|检查手段
18235|肌张力检查|检查手段
18236|卡托普利试验|检查手段
18237|血清载脂蛋白a测定|检查手段
18238|肝质地|检查手段
18239|脑脊液结合型髓鞘碱性蛋白抗体|检查手段
18240|5-羟色胺|检查手段
18241|汗液电解质检查|检查手段
18242|儿童五官科检查|检查手段
18243|介入性宫内取材检查|检查手段
18244|EB病毒抗体（EBV－Ab）|检查手段
18245|眼压指测法|检查手段
